股票代码,截止日期,股票简称,行业代码,所属省份,股权性质,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,两权分离率(%),数字人力计划投入,数字资本计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),行业名称,score
300616,2021,尚品宅配,21,广东省,民营,0.025257,0.011349,3.3136266857,0.122236,0.006996,1.027405,55.065482,65.82517700000001,75.027207,0.0674369921343626,10.77,3.52,0.0,0.8987663183070149,0.0,4.0,5.0,6.0,0.200326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4695580099685232,-5.390786434909445,0.11290491178407326,8.0,0.0,36.0,3.31,18.88,家具制造业,0.09991832687025504
300616,2022,尚品宅配,21,广东省,民营,0.012854,0.012046,3.8080194507,-0.272965,0.005677,0.657264,29.285684,67.234341,105.405153,0.0057224921762969,9.45,4.05,0.0,0.95442502580785,0.0,5.0,6.0,7.0,0.227908,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.4771361209229664,-28.45121089484165,-0.29680363814015975,8.0,0.0,36.0,3.52,23.24,家具制造业,0.10605830699158002
300616,2023,尚品宅配,21,广东省,民营,0.01798,0.012059,3.9467959942000004,-0.077999,0.011286,0.577408,25.954565,67.322248,109.132822,0.0908482101908532,11.7,3.99,0.0,1.6809879436588948,0.0,6.0,7.0,7.0,0.201187,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.5338668230616692,-17.597414257496858,-0.1314025030633038,8.0,0.0,36.0,4.01,19.05,家具制造业,0.12160201733348079
300617,2018,安靠智电,38,江苏省,民营,0.090794,0.087562,1.1251325091,-0.110074,0.364773,0.30789,1.257553,69.715202,542.608919,0.05498885833233,10.7,4.89,0.6931471805599453,0.04000069323049,0.0,1.0,2.0,1.0,0.040274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561527461631579,4.972375690607733,0.08441124629423392,0.0,0.0,0.0,48.19,29.3,电气机械和器材制造业,0.029359767194181263
300617,2019,安靠智电,38,江苏省,民营,0.076501,0.075284,1.0210064607,-0.006393,0.283807,0.301286,1.395613,69.889126,548.391721,0.0344848711069601,11.51,7.02,0.0,0.088316459675225,0.0,2.0,3.0,4.0,0.135055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953649833333333,12.631578947368416,0.10203855466460231,0.0,0.0,0.0,65.05,28.68,电气机械和器材制造业,0.04174451666915901
300617,2020,安靠智电,38,江苏省,民营,0.153122,0.148086,1.8891207652000002,0.662652,0.431273,0.473796,2.176151,69.74312900000001,426.223355,0.0262676163274,15.99,5.34,0.0,0.092395239204755,0.0,3.0,4.0,6.0,0.19437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7685518854505814,7.1651090342679025,-0.18957798212434304,0.0,0.0,1.0,77.33,34.43,电气机械和器材制造业,0.05894980508261132
300617,2021,安靠智电,38,江苏省,民营,0.116344,0.110243,2.6181459108,0.523526,0.397532,0.374628,2.117244,69.37805800000001,378.724134,0.0249909034506034,14.79,7.08,3.1354942159291497,0.0313292890281549,0.0,4.0,5.0,4.0,0.101414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150835946957143,1.744186046511631,-0.002682675648527199,0.0,0.0,0.0,64.17,14.35,电气机械和器材制造业,0.06501325499920851
300617,2022,安靠智电,38,江苏省,民营,0.061074,0.059902,2.2077582865000003,-0.040491,0.31151,0.235936,1.426894,69.399887,459.621932,0.03013517045362,18.37,3.99,0.0,0.029547972201485,0.0,5.0,6.0,4.0,0.101812,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.067633119171271,3.4285714285714253,0.22294746441791258,0.0,0.0,0.0,69.69,22.72,电气机械和器材制造业,0.04900045021417143
300617,2023,安靠智电,38,江苏省,民营,0.075382,0.06781,2.5793886384999998,0.239949,0.302494,0.27831,1.439522,69.19691300000001,438.769859,0.0248562813696118,19.08,6.75,0.0,0.054736411893535,0.0,6.0,7.0,4.0,0.069266,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.2528609741568628,5.6629834254143585,0.18136403512123156,0.0,0.0,0.0,49.44,27.96,电气机械和器材制造业,0.04967035093047455
300618,2018,寒锐钴业,32,江苏省,民营,0.467415,0.368606,10.6535689501,0.899429,0.525287,0.989424,11.817437,69.795848,298.151707,0.0842759155182373,4.62,1.47,0.0,0.0013515189180168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7571,0.0,0.0,0.0,3.1369418967080045,33.78582202111613,0.2108136254562567,0.0,0.0,1.0,39.56,36.41,有色金属冶炼和压延加工业,0.02290258093953426
300618,2019,寒锐钴业,32,江苏省,民营,0.007393,0.004036,0.5269093172,-0.360626,-0.010843,0.511754,5.616706,69.906434,355.798421,0.0588071809080548,3.99,2.32,0.0,0.03564650226422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3837,0.0,0.0,0.0,1.5429650077623591,29.98872604284104,-0.22664349944247608,0.0,0.0,2.0,48.81,20.16,有色金属冶炼和压延加工业,0.014276229462826442
300618,2020,寒锐钴业,32,江苏省,民营,0.118343,0.1015,5.5503581786,0.266851,0.213591,0.481806,8.796708,69.83628900000001,317.782031,0.0377812178219907,2.45,1.66,0.0,0.01667687461259,0.0,0.0,1.0,2.0,0.041879,0.0,0.0,0.0,0.0,0.0,0.1608,0.0,0.0,0.0,1.674425315475483,16.73894189071987,0.4817736180243606,0.0,0.0,3.0,62.12,35.3,有色金属冶炼和压延加工业,0.028041513247315956
300618,2021,寒锐钴业,32,江苏省,民营,0.154095,0.136143,10.2781885746,0.929966,0.248974,0.657452,11.711428,69.62957700000001,269.423636,-0.0876201681541445,2.45,0.92,0.0,0.00953999745749,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.989492276632302,8.09806835066864,0.24324489514129688,0.0,0.0,2.0,52.94,38.0,有色金属冶炼和压延加工业,0.02270008890963067
300618,2022,寒锐钴业,32,江苏省,民营,0.043312,0.045633,4.936133964,0.169508,0.064475,0.686919,12.469869,69.21440000000001,216.72565,0.2181659903804914,2.21,1.12,0.0,0.009880382995395,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,3.126626060331899,11.8213058419244,0.645970280772627,0.0,0.0,2.0,48.53,35.2,有色金属冶炼和压延加工业,0.023005378880511
300618,2023,寒锐钴业,32,江苏省,民营,0.030007,0.024025,3.9412579112,-0.058633,0.036699,0.629866,15.282721,68.953148,189.162334,0.0226606839992678,2.79,1.58,0.0,0.0278957077622949,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,2.42591303878926,21.327596803933613,0.24251568355920217,0.0,0.0,2.0,52.39,43.63,有色金属冶炼和压延加工业,0.02402149768457932
300619,2018,金银河,35,广东省,民营,0.105814,0.070787,0.7648292266,0.310317,0.092093,0.701096,2.830081,67.38034,225.501955,0.0369590342344675,11.14,5.28,0.0,0.0316667632899049,0.0,1.0,2.0,1.0,0.02563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052646764033851,8.07926829268293,0.8509791105455866,0.0,0.0,5.0,48.89,37.55,专用设备制造业,0.02860317052444627
300619,2019,金银河,35,广东省,民营,0.087146,0.064015,0.8684139368000001,-0.065817,0.089134,0.56086,2.035264,66.60458,259.435295,0.0376475052902241,15.13,5.33,0.0,0.072604546201255,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9353965367238688,-9.59097320169252,0.05599217810467216,0.0,0.0,1.0,41.76,28.47,专用设备制造业,0.023686805889260497
300619,2020,金银河,35,广东省,民营,0.024972,0.040508,0.8075537428,-0.00902,0.028664,0.460735,1.929964,66.505049,268.24092,0.0676939106169228,13.92,5.84,0.0,0.040042892847655,0.0,3.0,3.0,3.0,0.076611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524832525681492,8.736349453978164,0.1617728485343153,0.0,0.0,6.0,22.46,26.34,专用设备制造业,0.03346528488284572
300619,2021,金银河,35,广东省,民营,0.048261,0.040921,1.2541103533,0.935091,0.026804,0.637659,3.519039,68.02920400000001,220.248211,0.0292843011345666,12.72,5.15,0.0,0.13697382259095,0.0,4.0,4.0,3.0,0.043346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260739223026316,30.84648493543758,0.7913936011272618,0.0,0.0,9.0,39.58,20.23,专用设备制造业,0.04211173862561146
300619,2022,金银河,35,广东省,民营,0.079428,0.043078,1.7983386607,0.582097,0.049366,0.679298,3.569361,68.631634,246.533734,0.1503671987918118,11.22,4.85,0.0,0.06767749488492,0.0,5.0,5.0,1.0,0.011993,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.6198449123953695,23.13596491228069,0.351068957405656,0.0,0.0,3.0,63.91,17.11,专用设备制造业,0.03857346542904115
300619,2023,金银河,35,广东省,民营,0.062557,0.043052,2.5301806025,0.237899,0.051355,0.575554,2.821434,68.61125700000001,272.488604,-0.0095577531726205,9.85,4.9,0.0,0.06996147572601,0.0,6.0,6.0,2.0,0.028155,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,1.607312874261242,24.755120213713266,-0.2915238025545912,0.0,0.0,1.0,58.58,18.31,专用设备制造业,0.04000151960870478
300626,2018,华瑞股份,38,浙江省,民营,0.087815,0.067075,0.9702718683,0.018328,0.064123,0.866676,4.048607,67.72330600000001,196.313831,0.0123179589430418,10.9,3.87,0.0,0.0025360129991963,0.0,1.0,2.0,1.0,0.032623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5006385785209193,-6.809445359692479,-0.13739566763390562,0.0,0.0,10.0,19.58,77.68,电气机械和器材制造业,0.03460986855046986
300626,2019,华瑞股份,38,浙江省,民营,0.045502,0.042414,0.7689323931000001,-0.113269,0.035499,0.738684,3.713416,67.878079,209.455673,0.1340541703098519,10.43,3.64,0.0,0.02876158368167,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943257616469816,-10.194460813199768,-0.03229211742812821,0.0,0.0,0.0,19.28,56.46,电气机械和器材制造业,0.02094748902284379
300626,2020,华瑞股份,38,浙江省,国企,0.021434,0.031703,0.5980105243,-0.031848,0.021722,0.732469,3.711199,67.934385,212.033253,0.0098006823536661,15.85,4.22,0.0,0.038112743126035,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4817432778203435,-0.6561679790026198,0.08490668442767933,0.0,0.0,1.0,20.18,65.54,电气机械和器材制造业,0.024746597533954806
300626,2021,华瑞股份,38,浙江省,国企,0.073105,0.060359,0.9921849023999999,0.347775,0.047849,0.867743,4.824396,67.240216,168.738112,0.0258185077106692,15.15,5.07,0.0,0.02672217004368,0.0,4.0,3.0,2.0,0.065865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6770057163911846,-4.095112285336855,0.18582581487362979,10.000032647266387,0.0,6.0,12.68,64.1,电气机械和器材制造业,0.06411735926263233
300626,2022,华瑞股份,38,浙江省,国企,0.041215,0.02718,0.6467777685,-0.319581,0.035128,0.560066,3.598347,68.17790000000001,223.769546,0.0748490759052983,13.2,3.99,0.0,0.0509811331746749,0.0,5.0,4.0,2.0,0.068388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254205498428909,-12.32782369146006,-0.20998007793781315,10.0,0.0,1.0,33.89,51.94,电气机械和器材制造业,0.0626781272255337
300626,2023,华瑞股份,38,浙江省,国企,-0.160201,-0.078645,-0.4735055288,-0.004554,-0.139104,0.642169,3.944916,67.871465,203.464106,0.0538396953948199,15.76,4.54,0.0,0.133492707088185,0.0,6.0,5.0,1.0,0.046864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435219457795919,-3.7706205813040072,0.03919784506437618,10.0,0.0,9.0,34.37,70.45,电气机械和器材制造业,0.07201180499798049
300630,2018,普利制药,27,海南省,民营,0.226129,0.207407,2.2720732531,0.920729,0.497025,0.629096,6.77362,69.174605,237.586183,0.0854722288350155,31.77,23.47,0.0,0.187185200299795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5282,0.0,0.0,0.0,1.1261807796209389,33.49397590361445,1.6523075396148494,0.0,0.0,0.0,25.03,52.94,医药制造业,0.030684003506170728
300630,2019,普利制药,27,海南省,民营,0.296813,0.239209,3.7632469058999996,0.522822,0.533474,0.671618,4.060356,68.68035900000001,237.001376,0.1251952802407482,36.44,21.51,0.0,0.11423050635416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5282,0.0,0.0,0.0,1.3419423839830509,27.797833935018048,-0.07481276273072557,0.0,0.0,0.0,27.52,63.29,医药制造业,0.03133317863960309
300630,2020,普利制药,27,海南省,民营,0.255849,0.195562,5.2345333579,0.251036,0.605622,0.497708,2.558031,67.49823,242.988633,0.1086635770773937,37.97,23.82,0.0,0.264950171322525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4016549817334905,19.774011299435035,0.08726016937993597,0.0,0.0,0.0,29.74,52.12,医药制造业,0.0313876513133123
300630,2021,普利制药,27,海南省,民营,0.136169,0.101406,4.627924104,0.092629,0.359362,0.339402,1.898076,69.35180700000001,393.987982,0.0341603306855167,37.26,17.88,0.0,0.38807033563255,0.0,0.0,1.0,1.0,0.01763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0636386366666666,43.98584905660377,0.5834124510928165,0.0,0.0,1.0,29.95,34.88,医药制造业,0.034919528085166095
300630,2022,普利制药,27,海南省,民营,0.11816,0.059823,4.3141138873000004,0.246731,0.217023,0.302319,1.771485,69.34636300000001,407.124918,0.0373132100383225,36.18,29.81,0.0,0.23801549141131,0.0,1.0,2.0,1.0,0.014564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638193499671484,24.651924651924652,0.13230588773732732,9.0,0.0,0.0,33.04,24.17,医药制造业,0.05500050086086933
300630,2023,普利制药,27,海南省,民营,0.031412,0.019695,3.0050258602,-0.194332,0.057524,0.210358,1.156886,70.14175300000001,673.422468,0.0179297530313353,32.97,43.97,0.0,0.45804538066429,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.8335356808817891,2.8252299605781905,-0.05529005585441082,9.0,0.0,0.0,43.14,43.48,医药制造业,0.06343049350220635
300631,2018,久吾高科,35,江苏省,民营,0.095151,0.079132,0.7876884187000001,0.609347,0.166319,0.55987,2.217697,69.35433,366.554716,0.108144482107438,15.98,3.73,2.302585092994046,0.0044928234025989,0.0,0.0,1.0,1.0,0.043492,0.0,0.0,0.0,0.0,0.0,11.0244,0.0,0.0,1.0,1.3013934379614325,0.8333333333333304,0.24224697986577184,0.0,0.0,0.0,62.52,39.06,专用设备制造业,0.05226350278408659
300631,2019,久吾高科,35,江苏省,民营,0.094323,0.070189,0.9185068179000001,0.045602,0.178693,0.444257,1.90758,69.535763,415.850912,0.0462700637712836,17.62,4.79,3.367295829986474,0.01084754801101,0.0,1.0,2.0,1.0,0.053792,0.0,0.0,0.0,0.0,0.0,11.0244,0.0,0.0,1.0,1.3386135386449864,1.6528925619834656,0.09349371241115367,0.0,0.0,0.0,30.48,21.85,专用设备制造业,0.05324384452693821
300631,2020,久吾高科,35,江苏省,民营,0.128796,0.091884,1.4275751294999999,0.075557,0.27067,0.393883,1.929051,69.09098800000001,366.495653,0.0050062080149087,14.83,5.44,0.0,0.043532217484145,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.7117,0.0,0.0,1.0,1.2709796824641149,13.279132791327909,0.07213438735177857,0.0,0.0,0.0,53.23,20.42,专用设备制造业,0.03386673795006766
300631,2021,久吾高科,35,江苏省,民营,0.086247,0.063945,1.1873040831000001,0.016007,0.181232,0.368445,1.994043,68.990724,351.18528,0.0173709940392626,18.91,7.95,0.0,0.023746020711675,0.0,3.0,3.0,1.0,0.02532,0.0,0.0,0.0,0.0,0.0,9.7336,0.0,0.0,1.0,1.3983767391191708,-7.655502392344493,-0.2626728110599078,0.0,0.0,2.0,30.54,14.76,专用设备制造业,0.03466599896261579
300631,2022,久吾高科,35,江苏省,民营,0.037835,0.024748,0.6787428554,0.373371,0.06129,0.443036,1.983298,68.305999,311.858869,-0.0271212707509661,19.57,5.69,0.0,0.058083051975125,0.0,4.0,4.0,1.0,0.020051,0.0,0.0,0.0,0.0,0.0,9.4863,102.0,0.0,1.0,1.436646075251938,33.678756476683944,0.1410499999999999,0.0,0.0,8.0,41.19,20.38,专用设备制造业,0.04421378592123329
300631,2023,久吾高科,35,江苏省,民营,0.0374,0.022898,0.7639417794,0.021165,0.062182,0.40735,1.459945,68.710721,398.93965,0.0278295425108882,24.83,6.37,0.0,0.071681319520005,0.0,5.0,5.0,1.0,0.01827,0.0,0.0,0.0,0.0,0.0,9.4863,93.0,0.0,2.0,1.3142352808506943,11.627906976744184,0.6854922198851934,0.0,0.0,6.0,36.97,15.82,专用设备制造业,0.0524520567823491
300633,2018,开立医疗,35,广东省,民营,0.213151,0.169317,2.9067315437,0.240407,0.26397,0.7738,3.61727,69.55162,327.625152,0.1272828500955442,26.26,19.03,0.0,0.08569541613736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5732939091728972,22.49570692615912,0.5398639598604904,0.0,0.0,5.0,14.74,15.97,专用设备制造业,0.022334166693427682
300633,2019,开立医疗,35,广东省,民营,0.07479,0.055782,1.4771178558000002,0.022011,0.090061,0.590044,3.42341,69.53320000000001,330.774463,0.0788580127705754,27.06,20.33,0.0,0.2223325106016999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292754643562685,10.70093457943926,0.09895699322822814,0.0,0.0,3.0,5.4,22.8,专用设备制造业,0.018626455819755437
300633,2020,开立医疗,35,广东省,民营,-0.033655,-0.005456,0.205587997,-0.072394,-0.041618,0.498503,3.914732,69.858005,374.269467,0.1204001041250664,25.72,20.41,0.0,0.180434381085235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468179923930419,-10.21528070915998,0.05483402436776963,0.0,0.0,1.0,6.99,20.12,专用设备制造业,0.015487881448902823
300633,2021,开立医疗,35,广东省,民营,0.133639,0.099894,2.9907011345999996,0.242043,0.209695,0.547998,6.35574,69.90702300000001,348.378654,0.1003159023596613,26.81,18.21,0.0,0.154284289907305,0.0,0.0,1.0,5.0,0.097284,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.6700360056076067,1.3634226610249156,0.041467683898628094,0.0,0.0,3.0,7.38,20.94,专用设备制造业,0.03729514525859995
300633,2022,开立医疗,35,广东省,民营,0.145167,0.107258,3.9181445102,0.220166,0.26907,0.537019,8.659905,69.938286,340.534448,0.1335289760865354,27.04,18.66,0.0,0.11073408756075,0.0,1.0,2.0,1.0,0.013507,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.755205219335904,8.256029684601106,0.14266457935355237,0.0,0.0,1.0,12.0,21.16,专用设备制造业,0.025014562810123046
300633,2023,开立医疗,35,广东省,民营,0.154418,0.117325,4.8213736985,0.202878,0.284538,0.579645,11.371303,69.9213,326.397883,0.1297838028366001,26.77,18.12,0.0,0.258471246746025,0.0,2.0,3.0,2.0,0.031774,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,0.7861518742046719,15.552699228791766,0.30277831746317463,0.0,0.0,2.0,7.74,23.81,专用设备制造业,0.03426309780731834
300636,2018,同和药业,27,江西省,民营,0.037878,0.034233,0.4997789654,-0.099732,0.103578,0.350121,8.110096,69.87898700000001,329.595814,0.0932439416665214,26.93,9.49,0.0,0.0361538508826,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436,0.0,0.0,0.0,0.3614669096481732,12.139605462822466,0.8132667127699833,0.0,0.0,1.0,46.21,30.73,医药制造业,0.023642314105673277
300636,2019,同和药业,27,江西省,民营,0.07081,0.0606,0.9789093075,0.546316,0.144214,0.454077,8.469361,69.69837600000001,292.557106,-0.0278347121990572,24.42,8.8,0.0,0.01419695921946,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.0,0.0,0.0,0.4384905312208068,27.46955345060893,-0.1837462576475413,0.0,0.0,1.0,52.11,41.68,医药制造业,0.028215124258430452
300636,2020,同和药业,27,江西省,民营,0.092003,0.070977,1.4045806599000001,0.054138,0.216064,0.350667,9.80325,70.177176,409.15088,0.054553299581425,31.5,8.11,0.0,0.0027860707887526,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.452,0.0,0.0,0.0,0.4512125416165803,2.441613588110414,0.12231517985532993,0.0,0.0,2.0,34.28,32.22,医药制造业,0.027953963135539012
300636,2021,同和药业,27,江西省,民营,0.095177,0.054353,1.4272156559,0.359897,0.176938,0.350953,14.950695,69.99547600000001,337.4343,0.0688817893508432,34.48,6.59,1.3862943611198906,0.0047304675299324,0.0,4.0,2.0,1.0,0.015502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503035770724907,11.502590673575131,0.10888214843810616,0.0,0.0,4.0,34.35,29.76,医药制造业,0.04213931763958134
300636,2022,同和药业,27,江西省,民营,0.091193,0.054655,1.798703902,0.215801,0.174343,0.345646,9.763082,70.04424800000001,364.070511,0.0867681615480138,34.84,8.46,1.9459101490553132,0.011531140549795,0.0,5.0,3.0,1.0,0.01155,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.5624284584921875,18.959107806691456,0.4603705845826029,0.0,0.0,4.0,37.86,41.8,医药制造业,0.05209741643503216
300636,2023,同和药业,27,江西省,其他,0.059774,0.037626,1.7164743013,0.003098,0.187532,0.26354,9.106331,70.21782300000001,426.853364,0.0508308542196537,19.02,8.75,2.302585092994046,0.01123439546671,0.0,6.0,4.0,1.0,0.01445,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.5302046295374448,6.406249999999991,0.16081923224279016,0.0,0.0,3.0,43.52,46.99,医药制造业,0.056504380035620555
300637,2018,扬帆新材,26,浙江省,民营,0.217349,0.215924,1.8098383087,0.205061,0.426233,0.725778,15.29231,68.131235,144.318406,0.2034941579458928,13.12,4.17,2.302585092994046,0.0027805273150079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8307,0.0,0.0,0.0,0.7418550855994358,9.582689335394123,1.1652538894417876,0.0,2.0,0.0,24.71,21.1,化学原料和化学制品制造业,0.044678897294442146
300637,2019,扬帆新材,26,浙江省,民营,0.136947,0.120484,1.4459345429,-0.027154,0.28362,0.538789,15.027145,68.502689,161.567082,0.0539592088970399,15.76,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8313,0.0,0.0,0.0,0.606270936457346,19.04090267983074,-0.047285734673162105,0.0,0.0,0.0,25.34,15.62,化学原料和化学制品制造业,0.010650379092330678
300637,2020,扬帆新材,26,浙江省,民营,0.036033,0.035437,0.8020948943999999,-0.033775,0.062521,0.424187,9.559246,68.41381700000001,171.489078,0.0525388751847247,13.93,5.74,0.0,0.008262136557655,0.0,0.0,1.0,1.0,0.037523,0.0,0.0,0.0,0.0,1.0,1.5449,0.0,0.0,0.0,0.5643949871689498,3.791469194312791,-0.07035007321780418,0.0,0.0,0.0,17.17,27.45,化学原料和化学制品制造业,0.01604511619221461
300637,2021,扬帆新材,26,浙江省,民营,0.008648,0.015846,0.9096580981,0.458024,0.004889,0.547819,10.285322,67.715011,141.39133,0.0313352523852301,13.2,3.95,0.0,0.0009247184779789,0.0,1.0,2.0,2.0,0.045313,0.0,0.0,0.0,0.0,0.0,1.483,0.0,0.0,0.0,0.8063331793400448,2.0547945205479534,0.22080264299518348,0.0,0.0,0.0,19.54,23.58,化学原料和化学制品制造业,0.019103113787865035
300637,2022,扬帆新材,26,浙江省,民营,0.007452,0.010275,0.8955508055,0.098597,-0.000495,0.567909,9.570648,67.842775,148.118341,0.0546630460892814,14.53,4.75,2.995732273553991,0.0090492624000499,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483,0.0,0.0,0.0,0.804813876554878,10.067114093959727,0.04021076723121997,0.0,0.0,1.0,28.04,16.28,化学原料和化学制品制造业,0.03575590787915685
300637,2023,扬帆新材,26,浙江省,民营,-0.12098,-0.058117,0.0619957978,-0.127058,-0.132734,0.509373,8.962638,68.171059,162.778847,0.0164448942163042,14.44,5.9,0.0,0.01714229169213,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3797,0.0,0.0,0.0,0.7393744827058824,-4.979674796747968,-0.047195449476477025,0.0,0.0,1.0,23.21,17.17,化学原料和化学制品制造业,0.017206119067969042
300639,2018,凯普生物,27,广东省,外资,0.10409,0.111746,1.6657980784,0.211376,0.268873,0.514063,2.513805,68.526978,283.741536,0.0676538088165917,22.29,8.54,0.0,0.037508940475405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9721,0.0,0.0,0.0,0.4918237768728813,16.600790513833985,0.34449092482638394,0.0,0.0,2.0,9.17,33.4,医药制造业,0.018710836024473227
300639,2019,凯普生物,27,广东省,外资,0.120947,0.124718,2.0837376757,0.256811,0.263776,0.586983,2.451725,67.77499800000001,256.654553,0.0869965718602604,18.73,8.48,0.0,0.050334283550695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7288,0.0,0.0,0.0,0.5443229866119402,13.559322033898312,0.1841053448874677,0.0,0.0,2.0,9.62,29.08,医药制造业,0.018738776836228044
