score,content,location,datetime
5,徐州博物馆是来徐州必须来打卡看看的，历史文化中心，内容丰富多彩，共有三層，要慢慢的吸收历史文化知识，历史沿革久远，小时候读书的时候也有读过这里，徐州，古代的文物古迹遗址衆多，馆内陈列设计风格非常的棒,河北省,2023-09-13 04:52:00
4,玻璃应该是特制的就像没有一样,上海市,2023-09-12 10:17:00
5,旁边就是乾隆行宫，出了行宫往主楼去的对面有个木偶展厅，第二次去博物馆才发现,重庆市,2023-09-12 07:29:00
5,徐州博物馆免费，整体来讲挺好的，非常值得一看,山东省,2023-09-11 14:07:00
4,徐州博物馆位于云龙山脚下，逛完博物馆刚好去爬山。暑假期间人挺多的，一定要提前预约。博物馆总共三层楼，分了多个展厅，包含古彭千秋、大汉气象、天工汉玉、汉家烟火、金戈铁马等不同主题。馆藏文物丰富，主要有陶瓷器、陶俑、玉石器、铜铁器等。镇馆之宝的金缕玉衣精美绝伦，令人惊叹。,河南省,2023-09-11 12:50:00
4,免费需要预约，很喜欢的瓷器，古玩爱好者的天堂啊,江苏省,2023-09-10 17:12:00
5,所有出土文物都保存在这里，不过也不大，要提前预约，门票不要钱，我们去的时候刚好下雨天，人还可以，附近停车有点麻烦，也有博物馆打印收藏卡片，现在好多都有，也蛮有意思的,安徽省,2023-09-10 07:30:00
4,怎么说呢，还可以吧，随便逛逛，和我大南京的博物院比较起来还是有一定的差距的，不过展览馆也还是比较多的，了解了解徐州的文化也是挺好的！,江苏省,2023-09-09 17:27:00
5,徐州打卡第二站火车站下车距离博物馆很近，博物馆门口是有行李寄存，比较方便，可以在网上或者公众号小程序免费预约进馆二维码，进入馆内，上下三层，每层楼都有34个展馆，一楼大厅有vr眼镜可以租赁，每层都会有长椅可供休息，每层都会有免费的饮水，冷热都有，从一楼至三楼，每个展馆都一一了解参观:一楼古彭千秋徐州历史文物陈列二楼汉家烟火天工汉玉大汉气象汉代精品文物陈列三楼金戈铁马佣秀凝华徐州历代出入的陶器和兵器。,河北省,2023-09-09 15:55:00
5,很棒的博物馆。就是预约要靠抢的。可能是因为暑假的原因吧。我们出发前忘记预约了，以为能够跟门口保安说说就放我们进去，结果不好使。然后我们就一直刷一直刷能够捡漏。为什么必须去，因为龟山汉墓和狮子山汉墓的宝贝都在里面。两套金缕玉衣，成堆的宝贝,安徽省,2023-09-09 10:10:00
5,交通从机场打车过来很方便，博物馆门口有行李寄存处。因为人很多，所以每天入馆的人数有限，需要提前网上预约。规模博物馆很大，上下三层，每一层都三到四个很大的展厅。整个展馆游览下来大概需要两个多小时，每一层都有休息的长椅，空调冷气很足？展览亮点世界闻名的金丝玉缕衣文物就在这里展览，还有铜丝玉缕衣。还有一个很大的玉石棺。展览内容这里是整个一个汉代，一整个时代的缩影，从日常生活用品到帝王玉带，金石玉器，武器，人文风土文化，铜钱山货币文化，展览发现这里展览的长刀和长剑，长度很长，感觉汉人都是大长腿，就连陶俑也是腿和上身饿比例都很高，如果是按当时的人身高比例来看。第一个展厅的土墓里的墓葬主人骨骼也能看出身高很高！,河南省,2023-09-08 13:18:00
5,ⅲ徐州博物馆游记4.5推荐的博物馆！理由1镇馆之宝金缕玉衣就冲着这件汉代规格最高的丧葬殓服，也值得看。毕竟全国目前出土的玉衣，只有20件，这件还是最精美的。盗米必打卡理由2教科书级别的科普本逻辑狂i人尖叫！不但逻辑清晰、条理顺畅，而且居然贴心的普及了基础知识！还是分门别类整理好的！苦涩救命，这是什么神仙博物馆本i人表示狂喜,河北省,2023-09-08 11:04:00
4,免费，里面空调很足，有免费的热水和凉水这点很赞。全程2个小时,山西省,2023-09-08 09:44:00
4,汉朝贵族们在地下也有自己的陶土兵马俑。这是一个玉器温润之美和武器兵戈相向同时存在的时代。,安徽省,2023-10-27 16:01:00
4,出于意料的小，只有三层，每层有23个展厅，可能是参观过里最小的博物馆了，去的时候是周末，想逛一下周边纪念品，居然没开，也是有点意外！徐州应该是古墓比较多的地方吧，看到地图上都是古墓的标记。提前预约即可。2小时就能完事，除非是对历史了解的可以多看看。,江苏省,2023-09-07 06:18:00
5,提前在公众号约了门票徐州是两汉文化的发源地博物馆可看的东西很多也是汉高祖刘邦的故乡，暑期来此参观的游客络绎不绝。馆内有很多两汉时期的玉器，陶器等精品，也可以一览馆藏精品金缕玉衣，银缕玉衣，全国独一无二。博物馆虽然不大，但馆内秩序良好，空调再足些更好了。,江苏省,2023-09-07 05:51:00
4,徐州博物馆充满历史文化的一个博物馆来了一定要来这里看看提前在公众号预约一下里面一共有三层每层有23个馆可以参观虽然不算大但是呢可以好好的细细品味这些充满历史底蕴的藏品一个半小时可以看完了人很多还挺拥挤的,江苏省,2023-09-07 02:36:00
5,徐州的两天一夜，必打卡不能错过的就要属免费的徐州博物馆了，由于是暑假，孩子很多！展馆有很多层，每层主题不同，喜欢历史的朋友真的不能错过！徐州汉墓真的是多，不愧是兵家必争之地！陶器、瓷器、青铜器、还有很多很多！,河南省,2023-09-02 07:53:00
4,徐州博物馆是必打卡之一的。冲着这个金缕玉衣，银缕玉衣和铜缕玉衣，都要来一趟。最可惜是外面的一个墓室没有开放，否则就没有遗憾了。博物馆听说暑假期间人多得挤不过来，大家来的话，记得先在微信上预约，错开高峰期。值得打卡。,安徽省,2023-09-01 14:58:00
4,这趟徐州之旅，最主要的一个目的就是徐州博物馆。早上9点15分就到了，人还是比较少，相较于12点走的时候，人是多了很多。但听说跟暑假期间那是天地人数区别。暑假期间多到连走进看都困难。还有就是各种吵闹声，炸开锅的感觉。如果到了徐州，还是值得逛逛。冲着这个金缕玉衣，银缕玉衣，铜缕玉衣，也要走一遭。,河南省,2023-09-01 09:43:00
4,暑假去的，人真的巨巨巨多提前公众号预约，地方不是很大三层楼，了解一下历史需要盖章就必须门口买本子不然盖不了,江苏省,2023-09-01 09:06:00
5,高铁周末游，从北京到徐州还是挺方便的。去了龟山汉墓和徐州博物馆，徐州博物馆的前面还在施工，需要从乾隆行宫进入。博物馆的镇馆之宝是金缕玉衣，整体展品汉代的居多，显示徐州在汉代古楚国的地位，有着悠久的文化和历史。,山东省,2023-09-01 08:32:00
5,一层是古彭千秋，二层是汉家烟火、天工汉玉、大汉气象，三层是金戈铁马和佣秀凝华。有四件镇馆之宝不容错过。最有名的金缕玉衣，是全国目前出土玉衣中四个之最年代最久远、玉片数量最多、打造最精美、玉质最好的一件。镶玉漆棺是目前出土体积最大、最为华丽的一具镶玉漆棺。勾连雷纹玉后，子母口相扣合，由半透明整块和田玉纯手工雕凿。五十炼钢剑改变了中国以铜铸剑的历史。,江苏省,2023-08-31 15:51:00
5,徐州博物馆来徐州必玩的地方徐州朋友力推之前来徐州参观的场馆不是特别大逛下来也要一个多小时记录了徐州的历史文化很有参观意义很适合带小朋友来参观交通当时是坐地铁来的坐到彭城广场步行过来的很快就到了tips提前预约避免跑空,北京市,2023-08-30 15:40:00
4,三层楼，一层是石器时代，二层是讲的汉朝，三层镇馆之宝金缕玉衣，玉器专题；和云龙湖挨着，最外面是乾隆行宫，需要提前一天预约，夏天暑假都是小孩，我觉得博物馆有点小，不过看汉文化还不错的，好多做研学的都在，vr眼镜卖得好,江苏省,2023-08-30 09:19:00
4,周末去人太多了，全是人都看不到东西，可能徐州没什么玩的地方，人们来博物馆看一下，倒是了解一下徐州的历史也不错,陕西省,2023-08-30 05:02:00
5,场馆内展品相对两楚文化有些单薄了，主要集中在玉、陶俑、甲胄、兵器、随葬礼仪规格这几类。但也算非常精彩了。展览亮点细节设计用心，有专门的打卡机，38一套专用卡纸，打印机分别放置在四层九个角落需要一边参观一边自己找寻很是有趣。,江苏省,2023-08-28 11:57:00
5,上一次来这里，好像还是上中学的时候。徐州博物馆说实话是不大的，但免费的，也挺好的，想去的话最好提前预约，最近徐州旅游搞起来了，博物馆的人都变得很多了。个人欣赏力不太行，也就是看看热闹，在徐州没地方玩的朋友可以来看看,江苏省,2023-08-28 07:33:00
5,陶俑真的有趣馆免费提前微信公众号预约人挺多逛下来两个小时没有文创卖啊啊啊！！！想买冰箱贴第二天去回龙窝的一家手工店买到啦哈哈哈,江苏省,2023-08-28 04:45:00
5,"地点徐州市和平区101号云龙山对面费用:免费参观方式公众号提前预约开放时间:9:0017:00,周一闭馆讲解:前台人工讲解或租讲解器盖章每一层展厅入口处都有交通乘坐地铁2号线户部山或师范大学下，再走大概10分钟；自驾的话需停外面，里面无停车场徐州博物馆原址为乾隆皇帝1757年南巡时的行宫旧址。后改建成为地方综合性博物馆。现在是国家4a级旅游景区。徐州博物馆陈列楼共有八个展厅，有古彭之宝徐州文物精华、俑偶华彩、邓永清收藏书画、清式家具等主题展览。一楼主要展览徐州出土古代兵器文物，再现古彭大地古代战争画卷，全面反映徐州兵家必争之地的历史。二楼陈列新出土的汉代玉器，拥有金、银、铜缕玉衣，在全国独一无二。三楼的俑偶华采展厅展出了从汉代到唐代的陶俑，造型抽象，清秀端庄。特别是汉俑，是徐州汉代文物的典型代表之一。喜欢博物馆的人建议早上就去，带点儿干粮和水，可以给你逛一整天；兴趣一般的也尽量下午早点儿去，里面的藏品会让你舍不得走的服务台可以请人工讲解，也可以租电子讲解器。博物馆旁边就乾隆行宫，是乾隆皇帝1757年南巡时的行宫，东侧碑园为一组小桥流水、清幽典雅的古代园林式建筑，下午阳光好的话特别适合拍照。",福建省,2023-08-28 02:51:00
4,一座城市的文化就要从博物馆开始，徐州的镇馆之宝就是金缕玉衣。,江苏省,2023-08-27 09:46:00
4,公众号提前预约，最好要错峰，不然小朋友很多。内部有很多个馆，汉代出的东西太多了，逛的时候有点像菜市场，东西都叠在一起，体验非常棒，值得前往。,河南省,2023-08-27 03:11:00
4,这个博物馆就藏品而言非常厉害，喜欢汉文化和明器的不要错过。唯一槽点就是门口修路，闭馆时间太早了！16:00即不让进入了后边的汉墓正在加固，无缘得见。另外门口的乾隆行宫也没看见，建议如果15:30到的话先去乾隆行宫逛一圈。,安徽省,2023-08-05 04:34:00
